FieldID,auxin,gibberellin,cytokinin,ethylene,abscisicAcid,nitrogen,phosphorus,magnesium,sulfur,silicon,plantGrowth
126727,AuxinNA,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusAN,magnesiumAN,sulfurAN,siliconMN,LowGrowth
176573,AuxinLow,gibberellinLow,cytokininLow,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumAN,sulfurLow,siliconMN,HighGrowth
139534,AuxinLow,gibberellinAN,cytokininNA,ethyleneLow,abscisicAcidAN,NitrogenMN,phosphorusAN,magnesiumMN,sulfurAN,siliconMN,HighGrowth
138681,AuxinLow,gibberellinNA,cytokininNA,ethyleneNA,abscisicAcidLow,NitrogenAN,phosphorusLow,magnesiumMN,sulfurMN,siliconAN,LowGrowth
146339,AuxinAN,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidAN,NitrogenLow,phosphorusAN,magnesiumMN,sulfurLow,siliconLow,HighGrowth
193311,AuxinAN,gibberellinLow,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenMN,phosphorusAN,magnesiumAN,sulfurMN,siliconAN,HighGrowth
183931,AuxinLow,gibberellinAN,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenMN,phosphorusMN,magnesiumMN,sulfurLow,siliconLow,HighGrowth
144618,AuxinAN,gibberellinNA,cytokininNA,ethyleneLow,abscisicAcidLow,NitrogenMN,phosphorusAN,magnesiumMN,sulfurLow,siliconAN,MediumGrowth
212111,AuxinNA,gibberellinNA,cytokininLow,ethyleneLow,abscisicAcidLow,NitrogenLow,phosphorusLow,magnesiumMN,sulfurMN,siliconMN,MediumGrowth
148512,AuxinLow,gibberellinLow,cytokininNA,ethyleneNA,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumAN,sulfurAN,siliconLow,MediumGrowth
202671,AuxinNA,gibberellinAN,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumLow,sulfurLow,siliconMN,HighGrowth
154408,AuxinNA,gibberellinNA,cytokininNA,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumAN,sulfurAN,siliconAN,MediumGrowth
146798,AuxinNA,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenAN,phosphorusAN,magnesiumLow,sulfurMN,siliconLow,MediumGrowth
113955,AuxinAN,gibberellinLow,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumAN,sulfurMN,siliconAN,MediumGrowth
148326,AuxinNA,gibberellinLow,cytokininAN,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusMN,magnesiumLow,sulfurMN,siliconAN,MediumGrowth
189786,AuxinAN,gibberellinLow,cytokininNA,ethyleneNA,abscisicAcidLow,NitrogenMN,phosphorusMN,magnesiumLow,sulfurAN,siliconMN,HighGrowth
134442,AuxinLow,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumAN,sulfurLow,siliconMN,HighGrowth
130364,AuxinLow,gibberellinAN,cytokininNA,ethyleneLow,abscisicAcidLow,NitrogenLow,phosphorusMN,magnesiumMN,sulfurAN,siliconLow,MediumGrowth
172206,AuxinAN,gibberellinAN,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenMN,phosphorusAN,magnesiumAN,sulfurAN,siliconMN,HighGrowth
206622,AuxinLow,gibberellinNA,cytokininNA,ethyleneAN,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumMN,sulfurAN,siliconAN,MediumGrowth
144538,AuxinAN,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumMN,sulfurLow,siliconAN,HighGrowth
199635,AuxinAN,gibberellinLow,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenMN,phosphorusMN,magnesiumMN,sulfurLow,siliconMN,HighGrowth
202727,AuxinNA,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumMN,sulfurAN,siliconMN,HighGrowth
178923,AuxinAN,gibberellinLow,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumAN,sulfurMN,siliconMN,HighGrowth
171090,AuxinAN,gibberellinNA,cytokininAN,ethyleneAN,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumLow,sulfurMN,siliconLow,MediumGrowth
132781,AuxinNA,gibberellinNA,cytokininNA,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumLow,sulfurMN,siliconMN,LowGrowth
125661,AuxinLow,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenMN,phosphorusLow,magnesiumMN,sulfurLow,siliconAN,LowGrowth
150675,AuxinNA,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumAN,sulfurMN,siliconAN,HighGrowth
167298,AuxinAN,gibberellinAN,cytokininNA,ethyleneLow,abscisicAcidLow,NitrogenAN,phosphorusLow,magnesiumAN,sulfurLow,siliconAN,MediumGrowth
134578,AuxinNA,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumMN,sulfurMN,siliconLow,HighGrowth
211365,AuxinLow,gibberellinLow,cytokininNA,ethyleneNA,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumAN,sulfurLow,siliconAN,MediumGrowth
138814,AuxinLow,gibberellinLow,cytokininNA,ethyleneNA,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumLow,sulfurLow,siliconLow,LowGrowth
117886,AuxinLow,gibberellinAN,cytokininNA,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumLow,sulfurMN,siliconLow,LowGrowth
182362,AuxinNA,gibberellinNA,cytokininLow,ethyleneLow,abscisicAcidLow,NitrogenMN,phosphorusAN,magnesiumMN,sulfurMN,siliconMN,HighGrowth
113328,AuxinNA,gibberellinLow,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumLow,sulfurMN,siliconAN,LowGrowth
182470,AuxinNA,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumMN,sulfurAN,siliconLow,LowGrowth
136910,AuxinNA,gibberellinNA,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumAN,sulfurMN,siliconLow,LowGrowth
115210,AuxinAN,gibberellinNA,cytokininNA,ethyleneNA,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumMN,sulfurAN,siliconAN,MediumGrowth
142052,AuxinNA,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidLow,NitrogenMN,phosphorusMN,magnesiumAN,sulfurMN,siliconLow,HighGrowth
118459,AuxinLow,gibberellinNA,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusLow,magnesiumMN,sulfurLow,siliconAN,MediumGrowth
198482,AuxinAN,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumLow,sulfurMN,siliconAN,MediumGrowth
193497,AuxinLow,gibberellinLow,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumLow,sulfurMN,siliconMN,HighGrowth
158609,AuxinAN,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidLow,NitrogenMN,phosphorusMN,magnesiumAN,sulfurAN,siliconMN,HighGrowth
203562,AuxinLow,gibberellinLow,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumLow,sulfurAN,siliconMN,HighGrowth
164371,AuxinAN,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumAN,sulfurLow,siliconMN,HighGrowth
115876,AuxinNA,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusMN,magnesiumMN,sulfurLow,siliconMN,MediumGrowth
188625,AuxinAN,gibberellinNA,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumAN,sulfurAN,siliconAN,MediumGrowth
171276,AuxinAN,gibberellinNA,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumAN,sulfurLow,siliconAN,HighGrowth
132765,AuxinNA,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenAN,phosphorusAN,magnesiumAN,sulfurLow,siliconMN,MediumGrowth
210808,AuxinAN,gibberellinLow,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumMN,sulfurAN,siliconMN,MediumGrowth
206835,AuxinNA,gibberellinLow,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumAN,sulfurMN,siliconMN,HighGrowth
134106,AuxinLow,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumAN,sulfurLow,siliconAN,MediumGrowth
130385,AuxinAN,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumLow,sulfurLow,siliconMN,HighGrowth
178665,AuxinAN,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumLow,sulfurAN,siliconMN,HighGrowth
161862,AuxinNA,gibberellinLow,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumAN,sulfurMN,siliconAN,MediumGrowth
157450,AuxinLow,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumLow,sulfurMN,siliconMN,MediumGrowth
159643,AuxinAN,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumAN,sulfurMN,siliconLow,HighGrowth
119945,AuxinAN,gibberellinAN,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumLow,sulfurLow,siliconAN,HighGrowth
208464,AuxinLow,gibberellinAN,cytokininNA,ethyleneLow,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumAN,sulfurAN,siliconMN,MediumGrowth
148128,AuxinNA,gibberellinLow,cytokininNA,ethyleneNA,abscisicAcidNA,NitrogenLow,phosphorusMN,magnesiumAN,sulfurLow,siliconAN,LowGrowth
173352,AuxinAN,gibberellinLow,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusAN,magnesiumMN,sulfurLow,siliconMN,HighGrowth
184457,AuxinNA,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidNA,NitrogenMN,phosphorusAN,magnesiumMN,sulfurAN,siliconAN,MediumGrowth
154504,AuxinNA,gibberellinLow,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumMN,sulfurLow,siliconMN,MediumGrowth
139563,AuxinLow,gibberellinLow,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenLow,phosphorusAN,magnesiumLow,sulfurLow,siliconMN,MediumGrowth
138452,AuxinLow,gibberellinLow,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumAN,sulfurLow,siliconAN,LowGrowth
176353,AuxinLow,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusAN,magnesiumMN,sulfurLow,siliconMN,HighGrowth
151079,AuxinAN,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidNA,NitrogenMN,phosphorusLow,magnesiumMN,sulfurMN,siliconLow,HighGrowth
174762,AuxinNA,gibberellinNA,cytokininLow,ethyleneLow,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumLow,sulfurLow,siliconAN,LowGrowth
191632,AuxinLow,gibberellinNA,cytokininNA,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumAN,sulfurMN,siliconAN,HighGrowth
137662,AuxinAN,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumAN,sulfurAN,siliconLow,HighGrowth
159736,AuxinLow,gibberellinNA,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusAN,magnesiumAN,sulfurLow,siliconLow,MediumGrowth
145664,AuxinNA,gibberellinAN,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumMN,sulfurLow,siliconLow,MediumGrowth
147061,AuxinNA,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumMN,sulfurMN,siliconMN,HighGrowth
178141,AuxinLow,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumMN,sulfurMN,siliconAN,HighGrowth
153834,AuxinLow,gibberellinNA,cytokininNA,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumLow,sulfurLow,siliconMN,LowGrowth
112730,AuxinLow,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusAN,magnesiumMN,sulfurMN,siliconAN,HighGrowth
132701,AuxinNA,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusAN,magnesiumLow,sulfurAN,siliconAN,MediumGrowth
179577,AuxinNA,gibberellinAN,cytokininNA,ethyleneNA,abscisicAcidNA,NitrogenMN,phosphorusMN,magnesiumMN,sulfurAN,siliconAN,MediumGrowth
182180,AuxinNA,gibberellinNA,cytokininNA,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusAN,magnesiumLow,sulfurMN,siliconLow,LowGrowth
181721,AuxinLow,gibberellinLow,cytokininNA,ethyleneLow,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumLow,sulfurAN,siliconMN,LowGrowth
154707,AuxinAN,gibberellinNA,cytokininNA,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumMN,sulfurMN,siliconAN,LowGrowth
167049,AuxinAN,gibberellinAN,cytokininNA,ethyleneNA,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumLow,sulfurMN,siliconLow,MediumGrowth
169042,AuxinLow,gibberellinLow,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumLow,sulfurMN,siliconMN,HighGrowth
200306,AuxinLow,gibberellinLow,cytokininNA,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumMN,sulfurMN,siliconAN,HighGrowth
113323,AuxinLow,gibberellinNA,cytokininAN,ethyleneNA,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumAN,sulfurAN,siliconLow,LowGrowth
202990,AuxinLow,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenMN,phosphorusAN,magnesiumMN,sulfurLow,siliconAN,HighGrowth
198925,AuxinAN,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumLow,sulfurLow,siliconAN,HighGrowth
203897,AuxinLow,gibberellinNA,cytokininNA,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusMN,magnesiumMN,sulfurLow,siliconMN,LowGrowth
208217,AuxinLow,gibberellinNA,cytokininAN,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusMN,magnesiumMN,sulfurLow,siliconMN,HighGrowth
164350,AuxinLow,gibberellinLow,cytokininNA,ethyleneAN,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumLow,sulfurAN,siliconAN,MediumGrowth
154386,AuxinNA,gibberellinNA,cytokininLow,ethyleneLow,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumMN,sulfurLow,siliconAN,MediumGrowth
162820,AuxinNA,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumMN,sulfurLow,siliconAN,MediumGrowth
137984,AuxinLow,gibberellinLow,cytokininLow,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumAN,sulfurLow,siliconAN,MediumGrowth
159304,AuxinLow,gibberellinNA,cytokininNA,ethyleneNA,abscisicAcidLow,NitrogenMN,phosphorusMN,magnesiumLow,sulfurLow,siliconLow,LowGrowth
169692,AuxinAN,gibberellinNA,cytokininNA,ethyleneLow,abscisicAcidLow,NitrogenMN,phosphorusAN,magnesiumAN,sulfurMN,siliconLow,MediumGrowth
169381,AuxinAN,gibberellinLow,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenMN,phosphorusMN,magnesiumMN,sulfurAN,siliconMN,HighGrowth
175586,AuxinLow,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusAN,magnesiumAN,sulfurMN,siliconAN,MediumGrowth
177988,AuxinAN,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenMN,phosphorusMN,magnesiumLow,sulfurLow,siliconLow,HighGrowth
199332,AuxinAN,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumLow,sulfurLow,siliconAN,LowGrowth
136535,AuxinAN,gibberellinAN,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumLow,sulfurLow,siliconAN,HighGrowth
146206,AuxinLow,gibberellinNA,cytokininNA,ethyleneLow,abscisicAcidNA,NitrogenMN,phosphorusMN,magnesiumAN,sulfurMN,siliconMN,HighGrowth
207850,AuxinAN,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumAN,sulfurMN,siliconAN,HighGrowth
146637,AuxinAN,gibberellinNA,cytokininAN,ethyleneNA,abscisicAcidLow,NitrogenAN,phosphorusAN,magnesiumMN,sulfurAN,siliconMN,HighGrowth
140584,AuxinLow,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenAN,phosphorusMN,magnesiumAN,sulfurAN,siliconLow,HighGrowth
201932,AuxinLow,gibberellinLow,cytokininNA,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusLow,magnesiumMN,sulfurLow,siliconMN,MediumGrowth
166965,AuxinLow,gibberellinAN,cytokininAN,ethyleneLow,abscisicAcidNA,NitrogenMN,phosphorusAN,magnesiumAN,sulfurMN,siliconAN,HighGrowth
114384,AuxinNA,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidAN,NitrogenLow,phosphorusAN,magnesiumMN,sulfurLow,siliconMN,HighGrowth
121298,AuxinAN,gibberellinNA,cytokininNA,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusLow,magnesiumAN,sulfurLow,siliconLow,LowGrowth
191553,AuxinLow,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumAN,sulfurLow,siliconMN,MediumGrowth
172623,AuxinLow,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenAN,phosphorusAN,magnesiumAN,sulfurAN,siliconLow,MediumGrowth
154964,AuxinAN,gibberellinAN,cytokininNA,ethyleneLow,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumMN,sulfurMN,siliconAN,HighGrowth
131211,AuxinLow,gibberellinNA,cytokininNA,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumMN,sulfurMN,siliconLow,LowGrowth
144783,AuxinLow,gibberellinAN,cytokininNA,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusLow,magnesiumAN,sulfurMN,siliconLow,LowGrowth
182467,AuxinNA,gibberellinNA,cytokininNA,ethyleneLow,abscisicAcidLow,NitrogenMN,phosphorusAN,magnesiumAN,sulfurMN,siliconAN,MediumGrowth
163415,AuxinAN,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumAN,sulfurAN,siliconAN,MediumGrowth
113072,AuxinNA,gibberellinAN,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenMN,phosphorusLow,magnesiumMN,sulfurMN,siliconMN,HighGrowth
201765,AuxinLow,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenMN,phosphorusAN,magnesiumAN,sulfurMN,siliconMN,HighGrowth
150297,AuxinNA,gibberellinLow,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusLow,magnesiumAN,sulfurLow,siliconAN,LowGrowth
136341,AuxinLow,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenMN,phosphorusAN,magnesiumAN,sulfurLow,siliconMN,HighGrowth
132047,AuxinNA,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenMN,phosphorusMN,magnesiumLow,sulfurAN,siliconAN,LowGrowth
204747,AuxinLow,gibberellinLow,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumAN,sulfurMN,siliconLow,LowGrowth
184727,AuxinLow,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumMN,sulfurLow,siliconLow,LowGrowth
129730,AuxinLow,gibberellinLow,cytokininLow,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusMN,magnesiumAN,sulfurAN,siliconMN,HighGrowth
139087,AuxinNA,gibberellinAN,cytokininNA,ethyleneLow,abscisicAcidNA,NitrogenLow,phosphorusMN,magnesiumMN,sulfurMN,siliconLow,MediumGrowth
142222,AuxinNA,gibberellinAN,cytokininAN,ethyleneNA,abscisicAcidLow,NitrogenLow,phosphorusMN,magnesiumMN,sulfurMN,siliconLow,HighGrowth
147575,AuxinAN,gibberellinNA,cytokininNA,ethyleneLow,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumLow,sulfurMN,siliconMN,HighGrowth
114555,AuxinAN,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenLow,phosphorusAN,magnesiumLow,sulfurAN,siliconLow,LowGrowth
201073,AuxinLow,gibberellinNA,cytokininNA,ethyleneAN,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumMN,sulfurAN,siliconLow,MediumGrowth
113953,AuxinNA,gibberellinNA,cytokininAN,ethyleneNA,abscisicAcidNA,NitrogenMN,phosphorusLow,magnesiumAN,sulfurMN,siliconLow,LowGrowth
118679,AuxinLow,gibberellinLow,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusLow,magnesiumLow,sulfurAN,siliconLow,LowGrowth
194874,AuxinLow,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumLow,sulfurMN,siliconMN,HighGrowth
207387,AuxinNA,gibberellinNA,cytokininAN,ethyleneNA,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumAN,sulfurAN,siliconAN,LowGrowth
161711,AuxinNA,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumAN,sulfurLow,siliconMN,MediumGrowth
199827,AuxinLow,gibberellinAN,cytokininAN,ethyleneNA,abscisicAcidNA,NitrogenLow,phosphorusLow,magnesiumAN,sulfurLow,siliconMN,LowGrowth
135171,AuxinNA,gibberellinAN,cytokininNA,ethyleneAN,abscisicAcidAN,NitrogenMN,phosphorusLow,magnesiumMN,sulfurLow,siliconMN,HighGrowth
185606,AuxinNA,gibberellinNA,cytokininAN,ethyleneAN,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumAN,sulfurLow,siliconAN,MediumGrowth
182600,AuxinLow,gibberellinAN,cytokininAN,ethyleneLow,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumLow,sulfurMN,siliconMN,HighGrowth
156585,AuxinNA,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenMN,phosphorusAN,magnesiumMN,sulfurLow,siliconMN,MediumGrowth
156128,AuxinLow,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumLow,sulfurLow,siliconAN,LowGrowth
150234,AuxinNA,gibberellinLow,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenAN,phosphorusLow,magnesiumLow,sulfurLow,siliconLow,LowGrowth
203491,AuxinAN,gibberellinAN,cytokininAN,ethyleneNA,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumAN,sulfurMN,siliconMN,HighGrowth
212796,AuxinLow,gibberellinNA,cytokininNA,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumMN,sulfurAN,siliconLow,MediumGrowth
190674,AuxinAN,gibberellinAN,cytokininAN,ethyleneAN,abscisicAcidLow,NitrogenAN,phosphorusLow,magnesiumMN,sulfurMN,siliconLow,HighGrowth
196627,AuxinNA,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidNA,NitrogenAN,phosphorusMN,magnesiumLow,sulfurMN,siliconLow,MediumGrowth
137083,AuxinAN,gibberellinLow,cytokininLow,ethyleneNA,abscisicAcidNA,NitrogenMN,phosphorusLow,magnesiumMN,sulfurMN,siliconMN,HighGrowth
142791,AuxinAN,gibberellinAN,cytokininNA,ethyleneLow,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumMN,sulfurMN,siliconAN,HighGrowth
158560,AuxinNA,gibberellinNA,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumLow,sulfurAN,siliconLow,LowGrowth
181256,AuxinAN,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenAN,phosphorusAN,magnesiumLow,sulfurLow,siliconAN,HighGrowth
199456,AuxinNA,gibberellinLow,cytokininAN,ethyleneNA,abscisicAcidNA,NitrogenLow,phosphorusAN,magnesiumAN,sulfurLow,siliconAN,LowGrowth
192407,AuxinLow,gibberellinAN,cytokininNA,ethyleneNA,abscisicAcidNA,NitrogenMN,phosphorusMN,magnesiumLow,sulfurAN,siliconAN,MediumGrowth
187966,AuxinLow,gibberellinAN,cytokininAN,ethyleneNA,abscisicAcidAN,NitrogenAN,phosphorusAN,magnesiumMN,sulfurMN,siliconAN,HighGrowth
116575,AuxinNA,gibberellinNA,cytokininLow,ethyleneNA,abscisicAcidAN,NitrogenAN,phosphorusLow,magnesiumLow,sulfurMN,siliconLow,LowGrowth
150549,AuxinLow,gibberellinLow,cytokininAN,ethyleneLow,abscisicAcidLow,NitrogenMN,phosphorusLow,magnesiumLow,sulfurMN,siliconLow,MediumGrowth
126150,AuxinNA,gibberellinLow,cytokininLow,ethyleneAN,abscisicAcidAN,NitrogenLow,phosphorusAN,magnesiumLow,sulfurLow,siliconLow,LowGrowth
141711,AuxinNA,gibberellinAN,cytokininNA,ethyleneNA,abscisicAcidNA,NitrogenMN,phosphorusLow,magnesiumMN,sulfurLow,siliconLow,LowGrowth
123613,AuxinNA,gibberellinAN,cytokininAN,ethyleneNA,abscisicAcidLow,NitrogenAN,phosphorusMN,magnesiumMN,sulfurLow,siliconMN,HighGrowth
161833,AuxinNA,gibberellinNA,cytokininLow,ethyleneAN,abscisicAcidLow,NitrogenLow,phosphorusMN,magnesiumMN,sulfurAN,siliconLow,MediumGrowth
174251,AuxinAN,gibberellinAN,cytokininLow,ethyleneNA,abscisicAcidLow,NitrogenAN,phosphorusAN,magnesiumLow,sulfurMN,siliconLow,MediumGrowth
177754,AuxinAN,gibberellinAN,cytokininLow,ethyleneLow,abscisicAcidAN,NitrogenLow,phosphorusLow,magnesiumLow,sulfurMN,siliconLow,MediumGrowth
